tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err,Table1.Disposition
00229536616-01,229536616,1,s0041,44461,3.93024,,2421.93,,2459421.93,,0.0826514,,7.3564,,85.7256,,0.5483,,3.83123,,0.408029,,7417.42,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4610504,0.3544268,-0.2200647,0.02697397,7,mandel-agol_geometric_transit_model,TRUE,85.28468,2937.292,3469.152,77.69164,558.8853,2.42816,610,739.7935,12.3805,,0.0602,,1325.34,,729.174,,1,1,6292,0,4.438,0,0,0,1.3721,0,1,0,TIC8.2,Solar,Solar,TIC8.2,Solar,3.930553675,-1,2421.928125,-1,2459421.928,-1,3.815035446,-1,0.507873986,-1,7090.559051,-1,TRUE,18539,5434,2.128396,370.6301,-0.141283,0.5300002,2.71419,-2.669502,-0.57919,-0.437523,35.70103,83.56475,1.867597,0,0,4.823063,2.157827,3036.678,339.6506,1.771719,5.038523,0,7.492252,-0.2905689,1.095076,7,61.47905,8.629144,-0.01519028,2.50065,-0.0223,2.504134,0.027,2.50303,-0.7847986,2.50065,0.2319448,2.504133,0.8183565,2.50093,PC
00229581160-01,229581160,1,s0040,44441,3.41481,,2392.78,,2459392.78,,0.11644,,7.85923,,84.4541,,0.759545,,2.7338,,0.613774,,13508.8,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6398978,-0.3413554,0.7637563,-0.3704329,8,mandel-agol_geometric_transit_model,TRUE,28.00861,2476.582,3081.694,27.09067,75.93213,8.15103,479,482.5027,14.3684,,0.0438,,1228.33,,538.004,,1,1,5480,122,4.31394,0,0,0,1.13032,0,0.6648726,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,3.415276289,-1,2392.779506,-1,2459392.78,-1,2.60729894,-1,0.560655639,-1,12850.09568,-1,TRUE,19952,3833,1.460414,946.1942,0.0187248,0.5448073,2.16672,-2.398721,0.21387,1.61109,9.858662,22.86915,0.3193659,0,0,4.838025,3.458193,2816.59,507.2115,1.109836,3.12681,3.86E-153,6.485004,0.4651827,0.8507439,8,17.18169,1.901012,-2.638591,2.504258,4.512621,2.575865,5.227419,2.557811,-0.7195514,2.503773,0.5641685,2.575859,0.9143524,2.531459,PC
00229586455-01,229586455,1,s0026,44273,2.20109,,2010.81,,2459010.81,,0.0382,,9.04672,,87.1355,,0.452109,,1.74245,,0.0802,,1695.09,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6616721,-0.2677356,0.5987008,-0.2246512,12,mandel-agol_geometric_transit_model,TRUE,9.137667,2728.249,3367.365,7.661583,16.52813,8.46621,531,496.6332,2.94457,,0.0287,,913.03,,164.233,,1,1,4176,123.75,4.5557,0.106751,0,0,0.705729,0.0664,1.858068,0.4890457,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,2.200617313,-1,2010.808638,-1,2459010.809,-1,2.437006066,-1,0.677587176,-1,1893.850811,-1,TRUE,17678,4150,2.378099,503.6021,0.0618415,0.6079775,2.41369,-2.378823,0.70275,0.323588,4.053518,8.29659,0.4344615,0,0,26.40379,49.16194,3199.941,1485.897,0.5167369,1.538265,1.43E-16,7.190754,-0.0724,1.023224,12,3.382515,1.845877,0.9747269,2.560383,-2.598989,3.192841,2.775759,3.121786,0.8759456,2.560181,-2.188221,3.192829,2.357031,3.113116,PC
00229605891-01,229605891,1,s0047,44613,2.03812,,2581.07,,2459581.07,,0.133221,,8.43288,,89.5596,,0.0648,,2.09529,,0.248264,,21523,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6852633,-0.5748746,1.087552,-0.4666082,10,mandel-agol_geometric_transit_model,TRUE,71.10854,2582.593,3193.384,68.91527,431.3251,53.37266,599,583.7795,11.8651,,0.0293,,1146.61,,408.486,,1,1,4928,122,4.52336,0,0,0,0.815822,0,1.491984,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,2.03820014,-1,2581.073602,-1,2459581.074,-1,2.063565615,-1,0.30836169,-1,20240.11384,-1,TRUE,16541,4938,1.647891,504.8075,-0.325089,0.6319085,1.60336,-2.206146,0.38887,0.936789,21.49525,57.41304,0.0308,0,0,1.698419,0.9650648,2023.791,291.8194,0.7237018,2.991799,0,7.085782,-0.1327693,1.01527,13,43.14214,9.118922,0.4234438,2.500631,0.2681899,2.511378,0.501229,2.503712,-0.3340518,2.500624,0.0466,2.511376,0.3372822,2.500829,PC
00229639351-01,229639351,1,s0047,44613,2.86605,,2581.54,,2459581.54,,0.087,,8.99372,,85.965,,0.63285,,2.16034,,0.276383,,8068.7,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5712936,-0.0855,0.4172728,-0.2379788,8,mandel-agol_geometric_transit_model,TRUE,18.74179,2323.403,2632.968,16.25743,29.27407,25.40973,392,301.7025,9.49567,,0.0395,,1283.16,,640.686,,1,1,5780,0,4.438,0,0,0,1,0,1,0,Solar,Solar,Solar,Solar,Solar,2.866665363,-1,2581.540715,-1,2459581.541,-1,2.444901747,-1,0.880139336,-1,8468.791089,-1,TRUE,15938,3324,1.899143,805.9705,-0.0255222,0.6743563,2.0951,-2.189474,1.26109,1.14025,9.160119,15.00131,0.1580346,0,0,7.675346,3.493332,3302.144,375.7299,1.910882,5.373497,4.29E-63,6.397848,0.0526,0.8937802,9,10.33913,1.37105,1.309726,2.520997,1.096141,2.654576,1.707896,2.576859,1.169534,2.520945,1.79195,2.654573,2.139835,2.615371,PC
00229671380-01,229671380,1,s0040,44441,3.93889,,2392.58,,2459392.58,,0.0579,,5.32763,,87.2345,,0.257053,,5.83947,,0.344668,,3838.65,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4812834,0.2763083,-0.0861,-0.0306,7,mandel-agol_geometric_transit_model,TRUE,45.2942,4495.371,5347.083,42.43259,170.0373,18.7543,897,983.3226,13.2497,,0.0506,,1703.5,,1990.17,,1,1,5997,126.968,3.84079,0.0806,0,0,2.09556,0.1001,0.1206396,0.0231,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,3.938887119,-1,2392.576932,-1,2459392.577,-1,5.843309921,-1,0.53760699,-1,3823.070336,-1,TRUE,19854,9236,0.1167748,25.80244,-0.0859262,0.416068,1.80572,-1.441645,-0.64169,1.1097,13.16757,24.42994,8.953294,0,0,0.2067572,1.512193,1776.02,3247.113,-0.5245644,0.0223,0,5.394801,1.101423,0.6123537,7,27.15736,3.994506,-2.08494,2.5011,1.800899,2.518493,2.755034,2.508546,-0.6322127,2.500986,0.5859506,2.518491,0.8619925,2.509089,PC
00229715760-01,229715760,1,s0024,44272,11.5763,,1961.55,,2458961.55,,0.112576,,17.1373,,89.7241,,0.0825,,5.72968,,0.58396,,14782.7,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5577114,-0.0318,0.3475669,-0.2104214,2,mandel-agol_geometric_transit_model,TRUE,36.82678,1347.865,1586.99,36.14778,123.1321,0.14073,293,270.3561,17.9163,,0.101524,,965.794,,205.617,,1,1,5776,135.044,4.1277,0.0733,0,0,1.4578,0.0729,0.3357389,0.0591,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,11.57638359,-1,1961.553369,-1,2458961.553,-1,5.825758432,-1,1.05167821,-1,14084.38726,-1,TRUE,18119,2368,1.78856,961.5498,-0.0763536,0.5557987,2.19177,-2.432831,5.73331,-1.7028,21.78991,30.41088,0.0901,0,0,16.98577,10.38104,3031.422,460.0385,1.539901,4.476253,1.18E-136,4.924623,-0.9499337,1.261824,2,20.90519,5.014877,-0.0789,2.506754,-0.2166512,2.557304,0.230578,2.551434,0.6574327,2.506753,0.503707,2.557297,0.828214,2.525566,PC
00229742722-01,229742722,1,s0015,44333,11.5812,,1714.56,,2458714.56,,0.0511,,20.4002,,89.815,,0.0659,,4.55147,,0.222239,,2981.75,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4403843,0.4568316,-0.3856085,0.1019521,2,mandel-agol_geometric_transit_model,TRUE,19.79558,1355.01,1374.288,20.96215,40.83227,289.4744,257,596.0739,7.81417,,0.109141,,1014.38,,250.218,,1,1,6415,131.285,4.25577,0.0869,0,0,1.40156,0.0615,0.4689843,0.096,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,11.5847168,-1,1714.555718,-1,2458714.556,-1,4.602768045,-1,0.349432083,-1,2873.508741,-1,TRUE,17953,2305,1.921035,308.7075,-0.0390118,0.6040232,2.28044,-2.407116,3.77081,0.94581,29.45658,23.0591,282.828,0,0,33.13114,19.27718,3762.696,537.5922,1.666797,5.097923,0,3.819093,1.331866,0.4764472,2,11.76222,1.632455,-0.4740236,2.507794,-0.4885648,2.558728,0.6807305,2.534158,-1.513476,2.507792,-0.0147,2.558727,1.513547,2.507796,PC
00229750058-01,229750058,1,s0023,44272,10.181,,1937.53,,2458937.53,,0.105574,,17.3543,,87.208,,0.845347,,3.198,,0.943386,,10282.8,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6297436,-0.3059478,0.718212,-0.3537298,2,mandel-agol_geometric_transit_model,TRUE,32.49937,671.6742,844.0084,31.39769,92.10803,0.39332,149,165.9573,11.622,,0.0911,,810.727,,102.098,,1,1,5521,123.801,4.41759,0.077,0,0,1.00838,0.05,0.9461624,0.1741265,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,10.18055153,-1,1937.530989,-1,2458937.531,-1,3.098973447,-1,0.818522037,-1,9825.419103,-1,TRUE,14714,1178,3.230537,998.5551,-0.0216871,0.5987072,3.07988,-2.979957,5.14998,5.24581,21.07303,29.59627,2.049096,0,0,33.71883,10.41625,3020.53,224.5434,3.141134,9.750003,1.06E-263,5.324193,0.7857703,0.8309569,2,23.82165,5.744311,1.187154,2.509837,-0.571534,2.543321,1.317568,2.516171,1.214445,2.509822,-0.2143849,2.543319,1.233223,2.51084,PC
00229770036-01,229770036,1,s0019,44334,2.14206,,1817.21,,2458817.21,,0.0212,,7.53054,,87.7843,,0.291145,,2.13469,,0.0486,,545.382,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.736393,-0.7281565,1.240116,-0.4847091,11,mandel-agol_geometric_transit_model,TRUE,7.971702,2702.234,3195.198,8.540831,15.22095,6.01781,583,579.5405,2.05154,,0.0289734,,1096.77,,341.969,,1,1,4496,127.972,4.39248,0.101819,0,0,0.885515,0.0728,1.016913,0.2526507,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,2.143054724,-1,1817.202854,-1,2458817.203,-1,2.472266601,-1,0.605755047,-1,457.1849972,-1,TRUE,16886,4977,1.430889,111.536,-0.0735785,0.4952319,2.04384,-2.249954,1.33887,-0.234745,4.708784,8.55518,0.2643467,0,0,12.23855,32.41299,3171.68,2097.839,0.3467298,0.9887279,1.02E-12,8.664636,-1.28319,1.395113,12,1.786848,0.2070687,-12.01468,2.537217,-21.26126,2.851088,24.42117,2.778372,-11.38459,2.535575,-20.6359,2.851086,23.56797,2.780669,PC
00229781583-01,229781583,1,s0014,44329,4.82505,,1684.54,,2458684.54,,0.0437,,19.9506,,88.9438,,0.367737,,1.80573,,0.087,,2193.41,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6753966,0.2078855,-0.1506032,0.02542084,6,mandel-agol_geometric_transit_model,TRUE,7.688742,1344.21,1618.543,6.965346,9.628092,7.81037,358,401.1081,2.50307,,0.045,,556.131,,22.6063,,1,1,3692,157,4.71598,0.00882,0,0,0.524555,0.0155,3.61567,0.129657,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,4.823608875,-1,1684.539813,-1,2458684.54,-1,2.413527321,-1,0.785034383,-1,2639.202513,-1,TRUE,18661,2853,2.364883,867.1635,0.054153,0.6317404,2.61824,-2.773421,3.36664,2.45414,5.283836,7.43758,1.321464,0,0,154.2829,200.7386,3030.38,993.9324,0.7635944,2.488635,9.92E-18,6.312428,0.8482291,0.7756956,6,4.011955,0.0336,-1.109566,2.65872,5.17867,3.842522,5.296202,3.798313,0.7346618,2.658693,4.817496,3.84252,4.873192,3.819692,PC
00229787062-01,229787062,1,s0025,44273,1.90077,,1983.87,,2458983.87,,0.0681,,3.02358,,70.8864,,0.99005,,2.04324,,1.02162,,1921.53,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6525108,-0.3956964,0.8386088,-0.3959912,14,mandel-agol_geometric_transit_model,TRUE,8.510075,2714.104,3189.463,7.571913,18.47323,13.14857,618,532.2023,7.32835,,0.0298,,1369.5,,831.329,,1,1,5392,0,4.438,0,0,0,0.986402,0,1,0,TIC8,Solar,Solar,TIC8,Solar,1.899692774,-1,1983.877453,-1,2458983.877,-1,2.320663152,-1,1.072608038,-1,1938.351022,-1,TRUE,17607,4932,2.567645,563.7185,-0.032231,0.700034,2.25653,-2.212794,1.36109,1.28331,4.348431,7.32045,0.003850933,0,0,5.118573,35.94072,3184.863,5590.721,0.1145935,0.3247094,3.62E-14,6.937406,-0.229099,1.008614,14,3.616903,4.107019,4.17974,2.648371,3.876174,3.509485,5.700435,3.076629,6.985106,2.648077,5.219751,3.509483,8.71995,2.985448,PC
00229791084-01,229791084,1,s0024,44272,1.64532,,1957.04,,2458957.04,,0.124601,,5.24055,,89.4951,,0.0462,,2.71624,,0.30481,,17952.2,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5009205,0.1917897,0.0288,-0.0795,15,mandel-agol_geometric_transit_model,TRUE,127.4626,5134.163,5909.052,121.8287,1310.507,57.66754,1039,1312.125,17.9616,,0.0283412,,1814.08,,2559.42,,1,1,6023,120.688,4.24585,0.0783,0,0,1.32044,0.0588,0.4865542,0.0904,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,1.644880414,-1,1957.046139,-1,2458957.046,-1,2.781113718,-1,0.496315335,-1,17787.18498,-1,TRUE,18767,8933,0.9541023,140.8879,-0.629089,0.9189343,1.72581,-4.168667,0.52958,-0.345856,35.35675,121.9699,0.7330285,0,0,0.1929729,0.1829913,1858.959,438.5114,-4.410193,0.1011845,0,7.165823,0.0612,1.000754,16,62.291,17.03964,1.12816,2.500956,-1.070589,2.505781,1.555283,2.503243,0.4014665,2.500857,-0.6083482,2.50577,0.7288778,2.504281,KP
00229811538-01,229811538,1,s0010,44494,11.5295,0.000173571,1578.41,0.000441252,2458578.41,0.000441252,0.143987,0.056,20.5226,0.0941,89.9721,0.594329,0.01,0.0795,4.91211,0.0169,0.618732,0.00847,23801.6,432.97,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.462638,0.3436049,-0.1980592,0.0165,2,mandel-agol_geometric_transit_model,TRUE,68.11615,1111.84,1377.57,66.41634,407.5052,2.53169,269,317.1404,18.0234,17.3567,0.106491,0.00446796,905.233,70.3584,158.695,837.813,1,1,6252,125.784,4.40203,0.0872,0,0,1.1466,0.0546,0.8028194,0.1655833,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,11.52916145,-1,1578.40754,-1,2458578.408,-1,4.705470742,-1,0.560084581,-1,22696.57941,-1,TRUE,15074,2142,2.666037,1326.926,-0.0637259,0.6215867,3.19795,-3.265829,1.07081,0.477755,52.57125,72.78115,3.323332,0,0,25.4844,9.62306,3144.631,283.6232,2.544346,7.832639,0,5.424657,0.7591636,0.9536719,2,41.63137,9.569854,-0.5889171,2.507881,-0.0653,2.508123,0.5925238,2.507884,-1.359942,2.507879,-0.1714428,2.50812,1.370706,2.507883,PC
00229938290-01,229938290,1,s0021,44316,1.41987,,1871.09,,2458871.09,,0.0212,,6.1316,,83.325,,0.712723,,1.30585,,0.0543,,465.211,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6511334,-0.3888191,0.828692,-0.3926681,18,mandel-agol_geometric_transit_model,TRUE,9.731033,3048.981,3670.848,8.20674,20.29574,12.2089,698,606.7776,2.28228,,0.0242,,1520.5,,1263.18,,1,1,5406,128.465,4.42475,0.0827,0,0,0.984511,0.0542,0.9852106,0.195203,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,1.420017838,-1,1871.092662,-1,2458871.093,-1,2.206280402,-1,1.10312593,-1,767.2956815,-1,TRUE,19617,6380,2.327086,125.9647,0.0763489,0.611109,2.26808,-2.308353,0.79638,0.53331,3.905346,8.18599,0.640184,0,0,7.811872,11.95442,3930.208,1500.863,0.5698205,1.604187,1.66E-14,7.639592,-0.8025424,1.185029,19,6.604434,0.519247,-0.3941277,2.561955,1.524811,2.870352,1.574924,2.852017,-1.731152,2.561955,1.728498,2.870351,2.446343,2.72029,PC
00230001847-01,230001847,1,s0040,44441,2.99368,,2392.69,,2459392.69,,0.0319925,,3.52128,,89.8373,,0.01,,6.80215,,0.216723,,1253.11,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.697444,-0.6239276,1.143911,-0.4767976,8,mandel-agol_geometric_transit_model,TRUE,13.87103,6725.771,8093.828,14.10411,25.76981,5.64282,1799,1847.584,11.2762,,0.0888,,1272.54,,619.741,,1,1,4784,122,4.438,0,0,0,3.22859,0,1,0,TIC8.2,Solar,Solar,TIC8.2,Solar,2.993054152,-1,2392.690442,-1,2459392.69,-1,6.978658952,-1,0.720005683,-1,1065.78649,-1,TRUE,20329,9035,0.660755,79.23762,-0.229635,0.4394436,1.16734,-1.608039,1.68053,2.17775,4.878584,10.71768,0.000000743,0,0,2.706126,3.956613,2523.48,924.629,0.4312088,1.352075,1.02E-28,6.967474,0.2822233,0.9438183,9,9.001811,1.038173,2.282632,2.553686,-0.5107827,2.696561,2.339083,2.56068,0.6404457,2.553658,0.1787539,2.69656,0.6649238,2.564253,PC
00230017324-01,230017324,1,s0014,44329,9.68288,,1691.31,,2458691.31,,0.0389,,26.8032,,89.9523,,0.0223,,2.86731,,0.107543,,1863.33,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6963091,-0.6152517,1.12637,-0.4598053,2,mandel-agol_geometric_transit_model,TRUE,7.620564,723.4564,867.7388,7.666304,5.926881,0.94852,179,182.3867,3.17056,,0.0805,,626.784,,36.4747,,1,1,4665,128.1,4.56182,0.0958,0,0,0.746003,0.0567,1.782704,0.4160936,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,9.672218323,-1,1691.317222,-1,2458691.317,-1,3.337812337,-1,0.77111839,-1,2015.87814,-1,TRUE,19374,1460,3.192839,797.6642,0.0270367,0.622925,3.21701,-2.92526,0.50553,4.07775,6.146333,7.49438,0.0138,0,0,282.6233,553.6924,3973.381,1943.02,0.5086278,1.722166,2.36E-18,5.025124,0.9994519,0.7500116,2,4.480511,1.088671,-0.9893075,2.737609,-3.189751,3.35169,3.339647,3.302376,2.620966,2.737603,-3.703813,3.351689,4.537367,3.160082,PC
00230017325-01,230017325,1,s0040,44441,9.69086,,2398.87,,2459398.87,,0.0345829,,22.6372,,88.978,,0.403776,,3.11659,,0.123764,,1341.63,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4486761,0.4334576,-0.3174315,0.072,3,mandel-agol_geometric_transit_model,TRUE,9.447215,1154.312,1357.382,8.763859,8.759789,0.5586,269,231.4546,13.2377,,0.0922,,1636.33,,1694.37,,1,1,6012,128.603,3.39369,0.0835,0,0,3.50629,0.172915,0.02575384,0.00511,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,9.690273285,-1,2398.864259,-1,2459398.864,-1,2.927945509,-1,0.0285,-1,1131.351036,-1,TRUE,19882,2155,2.386548,434.2984,-0.0832987,0.6726249,2.62821,-2.501616,1.61248,-1.71669,6.508735,8.70224,0.8368022,0,0,11.57954,8.275901,4666.974,825.5377,1.278355,3.659972,1.77E-25,5.539099,0.6076778,0.7808928,3,6.019747,-0.35403,5.094773,2.588321,0.2182794,2.850369,5.099447,2.588825,2.080736,2.58814,0.1528473,2.850367,2.086342,2.589618,O
00230086768-01,230086768,1,s0015,44333,11.2142,,1716.06,,2458716.06,,0.419507,,36.2289,,88.561,,0.909777,,2.57785,,1.28892,,97796.8,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6711043,0.2485068,-0.1839485,0.03005826,2,mandel-agol_geometric_transit_model,TRUE,52.6624,686.3804,751.1841,41.011,157.6115,1329.807,118,1605.361,17.8243,,0.071,,354.125,,3.71661,,1,1,3428,157,4.83663,0.00269,0,0,0.389199,0.0116133,6.433658,0.1960725,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,11.20971775,-1,1716.061911,-1,2458716.062,-1,2.59668857,-1,1.0417264,-1,52364.38847,-1,TRUE,17647,950,2.454789,2668.532,0.0978859,0.6245221,2.95152,-5.417831,0.37775,1.73609,55.10978,41.94283,649.9457,0,0,23.30072,62.41996,1202.927,807.4841,0.3572691,1.050954,0,4.614417,1.61263,0.5704902,2,3.037061,5.70255,1.144281,2.508743,-0.3011754,2.588582,1.183252,2.513992,-1.256015,2.508591,-0.8914091,2.58856,1.54019,2.535659,PC
00230087585-01,230087585,1,s0024,44272,17.6617,,1960.68,,2458960.68,,0.0736,,39.2194,,89.9486,,0.0352,,3.69191,,0.2534,,6266.43,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4941591,0.2181051,-0.00533,-0.0655,2,mandel-agol_geometric_transit_model,TRUE,13.78253,849.77,1046.227,13.85989,18.72164,0.34038,209,211.4696,12.5357,,0.137501,,894.27,,151.145,,1,1,6016,127.479,4.0969,0.0888901,0,0,1.56043,0.0989,0.2921834,0.0626,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,17.66249275,-1,1960.678797,-1,2458960.679,-1,4.421975758,-1,1.02100416,-1,6616.764333,-1,TRUE,18049,1671,2.531667,1338.075,-0.17286,0.6052398,2.61764,-3.066053,-1.99169,2.95831,9.508205,13.18266,0.0047,0,0,88.56751,42.00563,4241.58,487.9229,2.084661,6.840543,1.85E-82,4.31799,1.129192,0.6277834,2,6.746335,1.485872,5.658745,2.573236,3.392942,3.006925,6.597989,2.694718,-2.54066,2.571773,2.595635,3.006919,3.632118,2.802458,PC
00230088370-01,230088370,1,s0014,44329,12.1008,,1695.36,,2458695.36,,0.0501,,16.699,,89.9657,,0.01,,5.817,,0.278074,,2861.01,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4219822,0.5541759,-0.5504752,0.1766431,3,mandel-agol_geometric_transit_model,TRUE,18.85713,1911.274,1866.41,19.4322,35.36399,307.977,359,755.4623,8.6174,,0.114907,,1079.95,,321.463,,1,1,6612,120.33,4.18374,0.0894,0,0,1.57435,0.0662,0.3537029,0.0743,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,12.09166145,-1,1695.354214,-1,2458695.354,-1,6.182951187,-1,1.219933924,-1,3071.949012,-1,TRUE,20494,3386,3.334314,594.4883,0.0390674,0.5844094,3.29018,-3.856708,8.0472,4.72914,30.47672,23.54163,398.103,0,0,58.15103,19.80121,4610.865,367.4648,2.88624,9.544853,1.65E-61,7.025075,-1.306443,1.505348,2,10.18835,-0.855269,-0.4744422,2.502824,2.745071,2.52211,2.78577,2.521553,-0.2575401,2.50282,2.730685,2.522108,2.742803,2.521938,PC
00230127302-01,230127302,1,s0014,44329,18.6536,,1688.93,,2458688.93,,0.0349,,37.6782,,89.865,,0.0888,,3.90014,,0.132541,,1464.04,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6750862,-0.5080507,0.9957408,-0.4448711,2,mandel-agol_geometric_transit_model,TRUE,7.404446,874.285,1086.548,7.169713,5.670589,0.01244,206,219.7376,3.33751,,0.131379,,585.823,,27.8346,,2,1,5141,122.049,4.49143,0.0843,0,0,0.876154,0.051,1.290771,0.261506,TIC8,TIC8,Solar,TIC8,TIC8-Deriv,18.64999199,-1,1688.946095,-1,2458688.946,-1,4.589885777,-1,0.887226182,-1,1537.919258,-1,TRUE,18235,1649,1.997359,460.5595,-0.0793453,0.5365314,2.6693,-2.462363,0.44998,13.4416,5.596932,7.48305,0.2298491,5913.571,0,392.6172,586.0951,4031.8,1501.55,0.6681803,2.294649,0.000000328,7.025089,-2.516336,2.010364,2,5.559677,3.12721,-5.01998,2.535194,4.473486,3.073417,6.724008,2.786279,-4.587995,2.534085,5.177414,3.073412,6.917754,2.84879,PC
00230129753-01,230129753,1,s0040,44441,5.74971,,2392.14,,2459392.14,,0.106629,,23.1936,,89.5383,,0.186906,,2.06648,,0.205794,,13334.2,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6697581,0.1852026,-0.1088281,0.0104,5,mandel-agol_geometric_transit_model,TRUE,11.47892,1223.082,1556.542,10.34069,13.44877,3.82703,239,228.4695,6.72129,,0.0521,,550.945,,21.7747,,1,1,3750,157,4.67041,0.0106476,0,0,0.5774,0.0175,2.957557,0.1151392,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,5.745830536,-1,2392.151413,-1,2459392.151,-1,2.333307118,-1,0.513997554,-1,11875.10241,-1,TRUE,20128,2390,1.819622,2296.045,-0.0551622,0.6496359,2.47324,-2.463485,0.80414,3.2222,6.324977,10.23827,5.714676,0,0,75.85166,43.23929,2513.852,373.0388,1.731103,5.251669,2.58E-28,6.623736,0.7200239,0.8674381,5,5.621779,-0.0943,0.9980986,2.572737,0.6147977,2.917855,1.172253,2.672112,-0.9045964,2.572705,-1.436833,2.917851,1.697876,2.82417,PC
